hash,bech32,name,ticker,valid_meta,itn,impersonator,active_stake,live_stake,owner_stake,delegator,block_epoch,total_block,block,margin,fixed_cost,pledge,reward_amount,pool_fee,reg_time,mithril,ros.0,ros.1,ros.2,ros.3,ros.6,ros.12,ros.18,ros.36,ros.73,cluster_name,cluster_order
6b9da81e0b66fcdfaa67f55f08b28399b70e031f3cb13e6aa8f61b0a,pool1dww6s8stvm7dl2n8740s3v5rnxmsuqcl8jcnu64g7cds5w29pft,1 Percent Pool #3 (v3),1PCT3,True,True,False,2634974157698,2636401312255,65598792212,100,305,5390,2,0.01,340000000,50000000000,3434240993780,137767085683,1614771184,True,0.0429,0.0301,0.0202,0.0169,0.0170,0.0195,0.0192,0.0172,0.0225,1percentpool.eu,24.0
a0a6af80153d4bc92d7c5dfa4c07bb99067ee4b65066a4d87f488503,pool15zn2lqq4849ujttuthaycpamnyr8ae9k2pn2fkrlfzzsx4ek0tc,ADA Labo,LABO,True,False,False,2633197664654,2633197664654,12373659823,950,305,2576,0,0,335000000,10000000000,1394182395529,138908798979,1604692971,False,0.0364,0,0,0,0,0,0.0057,0.0137,0.0182,thc-room335.com,3.0
0000558092d1645b110130bb1b9d449dced79bfccf313e2880e6cf38,pool1qqq9tqyj69j9kygpxza3h82ynh8d0xlueucnu2yqum8nse8hj7y,ANGEL stake pool #2,SION,True,True,False,2599588516929,2600554007746,58119312018,341,315,1193,4,0.025,170000000,50000000000,674602245850,93487642179,1596066671,True,0.0389,0.0248,0.0199,0.0216,0.0234,0.0185,0.0237,0.0224,0.0231,angelstakepool.net,1.0
c2b8bff5160dd75149f2cae0955698550e8cf0d390025b26a9508a3e,pool1c2utlagkpht4zj0jetsf245c258geuxnjqp9kf4f2z9rutx9dz4,EN/FR community from Québec⚜️ Canada🍁 HOSKY ISPO,QCPOL,True,False,False,2600844529512,2599173979317,126220872024,434,265,1332,3,0.05,170000000,25000000000,626246959258,86183580960,1610305591,False,0.0307,0.0050,0.0146,0.0146,0.0229,0.0221,0.0216,0.0214,0.0189,,
69ac9f5a2074c2809809264e42c996f7d991c5363b41ec55a1164442,pool1dxkf7k3qwnpgpxqfye8y9jvk7lver3fk8dq7c4dpzezyyx8cf5c,SPACE,SPACE,True,False,False,2596075677566,2588840732598,1297824925138,287,293,1922,2,0,170000000,1200000000000,1622592280871,102935161175,1596079251,False,0.0454,0.0464,0.0307,0.0256,0.0220,0.0172,0.0168,0.0174,0.0214,,
ca4d7a55367b654e7159ae78f3dbe6fd0908c3a1bb236ce231b3a266,pool1efxh54fk0dj5uu2e4eu08klxl5ys3saphv3kec33kw3xv8738sc,🔱Kronos Stake Pool by Kaizen Crypto,KRONO,True,False,False,2547352489277,2561579992284,25047067095,445,316,1652,0,0.025,340000000,25000000000,913068352347,130636009708,1606528737,False,0.0374,0,0.0103,0.0103,0.0155,0.0164,0.0172,0.0147,0.0178,kaizencrypto.com,2.0
c5d3657aa5b906e000322a7a11e5b2821d14b7bc219d1bcceab75806,pool1chfk2749hyrwqqpj9fapredjsgw3fdauyxw3hn82kavqva6nv3w,Kool Stake Pool,KSP,True,False,False,2550925147603,2551635684046,6748837661,5,107,288,3,0,340000000,1000000000,76242751321,38803690884,1698039753,False,0.0188,0.0107,0.0107,0.0073,0.0159,0.0160,0.0143,0.0177,0.0170,,
0915c3599c9155abd550abdc6fab4dbbd08e80e7532bb7decd29767d,pool1py2uxkvuj926h42s40wxl26dh0ggaq882v4m0hkd99m86vzmwnz,EARTH,EARTH,True,False,False,2547883840444,2549403815749,102703433424,41,318,780,1,0.05,340000000,100098000000,327390679915,124683191183,1596065531,True,0.0288,0.0200,0.0151,0.0267,0.0252,0.0278,0.0259,0.0222,0.0234,,
6d9ce533e4874ff84f89a0f1d2f8a26c0838898ba16fcf66aa790c9e,pool1dkww2vlysa8lsnuf5rca979zdsyr3zvt59hu7e420yxfunkka2z,TRUE Staking Pool,TRUE,True,True,False,2543157136832,2544223103463,41199289615,137,346,2036,2,0.018,340000000,40000000000,1215780425406,142923609328,1596227391,False,0.0396,0.0207,0.0105,0.0070,0.0106,0.0114,0.0141,0.0150,0.0177,,
8fa4537044c02b232430dca78f51ca74c22d1ed7fb990be8b65d2794,pool137j9xuzycq4jxfpsmjnc75w2wnpz68khlwvsh69kt5negg6ldhg,The WHITE Project,WHITE,True,False,False,2533767599723,2512050107845,1871120066,211,261,957,0,0.01,170000000,50000000,439809046258,78226037747,1612227924,False,0.0308,0.0154,0.0261,0.0262,0.0231,0.0195,0.0215,0.0226,0.0226,topopool.com,1.0
c22942e1b855136643d1e6e5a75266fb891d87727a8cbf06acd17208,pool1cg559cdc25fkvs73umj6w5nxlwy3mpmj02xt7p4v69eqs5ncz9k,Woof Pool,WOOF,True,False,False,2412322493902,2502895259795,184734787838,504,236,1134,2,0,170000000,175000000000,540476190962,70687384049,1633193835,True,0.0321,0.0178,0.0298,0.0217,0.0142,0.0168,0.0180,0.0169,0.0179,,
9e85e1a7ca55f208d18a699905a5d9121ab3e18fda56165465974917,pool1n6z7rf722heq35v2dxvstfwezgdt8cv0mftpv4r9jay3wjk2kkt,YOKOHAMA stake pool,YKSP,True,False,False,2494172712555,2495949081734,62454868833,18,276,855,4,0.01,340000000,5000000000,376118689286,97309879642,1618261448,False,0.0315,0.0425,0.0317,0.0210,0.0177,0.0222,0.0208,0.0195,0.0177,,
940d6893606290dc6b7705a8aa56a857793a8ae0a3906d4e2afd2119,pool1jsxk3ymqv2gdc6mhqk52544g2aun4zhq5wgx6n32l5s3jlne70n,AKYO🥁,AKYO,True,False,False,2464835869178,2465520065831,47159502943,48,261,745,4,0.03,170000000,41000000000,351865550828,75420716581,1616210014,True,0.0324,0.0157,0.0157,0.0192,0.0140,0.0140,0.0143,0.0139,0.0185,,
cdae4a1a08974113e77ea332cb1da97d9e3fca5cf797f9394739214b,pool1ekhy5xsgjaq38em75vevk8df0k0rljju77tljw288ys5kumqce5,Staking OutOfBits,SOBIT,True,True,False,2473808978730,2462229769041,3724624,1694,243,8395,0,0,340000000,1000000000,5939809009102,118045994837,1596062071,False,0.0418,0,0,0,0,0,0,0,0,,
41996c3e9ed67d47ea81a59f8831dbc948a00f296d11dd6a6678b543,pool1gxvkc0576e75065p5k0csvwme9y2qrefd5ga66nx0z65xxjt8jk,Cardano Link Pool,CLINK,True,False,False,2496119357328,2453673657440,10014347051,398,100,520,2,0.01,170000000,10000000000,192495784736,18211532473,1681734678,True,0.0264,0.0361,0.0247,0.0277,0.0190,0.0200,0.0177,0.0231,0.0248,,
9fa14b049b735e287da702a2b0a7c2a6612e81db9cc4284339a6a2f1,pool1n7s5kpymwd0zsld8q23tpf7z5esjaqwmnnzzssee5630zpx5ww0,Rabbitholepools,RABIT,True,False,False,2414151212832,2422083092313,144799297269,230,233,629,2,0,170000000,133000000000,255365146171,60876295161,1605054262,True,0.0279,0.0165,0.0279,0.0318,0.0226,0.0223,0.0224,0.0209,0.0247,,
de18050a35497096eecd2f93ddc2ea7e6c05cdae5575325327e223b3,pool1mcvq2z34f9cfdmkd97famsh20ekqtndw246ny5e8ug3mxfdf4zq,HIVE,HIVE,True,True,False,2389516740015,2390738900119,259402731226,104,151,363,4,0.01,170000000,10000000000,185259528169,40548662096,1596063891,True,0.0344,0.0386,0.0220,0.0202,0.0315,0.0233,0.0228,0.0238,0.0269,,
7b92c27d47addf920a4b74db73d99c8ebe06057c802b332d945077d1,pool10wfvyl284h0eyzjtwndh8kvu36lqvptusq4nxtv52pmazpyvfud,Advanced Crypto Team,ACT,True,False,False,2386553399917,2387619682070,163455963805,227,275,980,2,0.0199,340000000,120000000000,469169104480,102396909327,1620522132,False,0.0340,0.0220,0.0166,0.0185,0.0130,0.0140,0.0199,0.0144,0.0138,,
78149b89d9aa69657ff326a82a0949e5c61b44d4d25b87f8ea6c9a0a,pool10q2fhzwe4f5k2llny65z5z2fuhrpk3x56fdc0782djdq58p9uee,KURIS JAPAN,KURIS,True,False,False,2369918483598,2370629017493,11056880179,41,252,777,2,0,340000000,100000000,345042435492,85000000000,1624252130,False,0.0289,0.0115,0.0060,0.0079,0.0097,0.0116,0.0147,0.0140,0.0177,,
397e9bfba2e30dc7dc90b3bb7986341af227ec5786f9fcc7d550632b,pool189lfh7azuvxu0hyskwahnp35rtez0mzhsmule3742p3jkza00cq,SEBI,SEBI,True,False,False,2368371910666,2366428151365,1012470893,69,8,18,2,0,170000000,1000000000,4534300814,1190000000,1744287989,False,0.0168,0.0285,0.0171,0.0210,0.0235,0.0168,0.0168,0.0168,0.0168,,
ea7cdd8918204b6c53e41ac6b0c319a1ffa95312660eeeb2ced8be3a,pool1af7dmzgcyp9kc5lyrtrtpsce58l6j5cjvc8wavkwmzlr53ym50v,SHARE - For a good cause & ADA rewards,SHARE,True,False,False,2365546223634,2365548307713,448279042137,104,285,746,1,0.02,200000000,100000000000,315898469517,84321685682,1605621454,True,0.0287,0,0.0077,0.0103,0.0094,0.0171,0.0198,0.0197,0.0223,,
1cb5d0e006c33ace982a527d4140bc086f99f7d35c27c5ab29600a74,pool1rj6apcqxcvavaxp22f75zs9upphena7ntsnut2efvq98g4404up,ADA Point Pool,APP,True,True,False,2346803976225,2347718905680,41020521869,415,346,5367,0,0.01,930000000,10000000000,3314246580478,206497615536,1596100471,False,0.0389,0.0042,0.0021,0.0014,0.0007,0.0020,0.0038,0.0078,0.0132,,
00000368a25a58d3c46bea611ddabf77679b8d1fd854c75a41ea399c,pool1qqqqx69ztfvd83rtafs3mk4lwanehrglmp2vwkjpaguecs2t4c2,AdaWolf 🐺,WOLF,True,False,False,2314876539769,2337903807755,25000820000,1267,298,1229,2,0.0249,340000000,5000000000,625654968665,115825157356,1596079691,False,0.0342,0.0114,0.0060,0.0115,0.0208,0.0226,0.0195,0.0202,0.0196,adafrog.io,1.0
4d911c0cb99d3d8c43736e54fce596ee791cfc2fbd48405a3c6dac61,pool1fkg3cr9en57ccsmnde20eevkaeu3elp0h4yyqk3udkkxzhl70ju,ADA Money,ADMON,True,False,False,2321831178899,2321846383642,10426284138,8,184,367,0,0.03,340000000,1000000000,112450027176,64109430265,1635907351,False,0.0191,0.0005,0.0060,0.0041,0.0078,0.0086,0.0096,0.0060,0.0112,,
0c7173112ca61362d2ee05040973f2184968f2d4e769df86671c916b,pool1p3chxyfv5cfk95hwq5zqjuljrpyk3uk5ua5alpn8rjgkkvvy8ne,IAMX - OWN YOUR IDENTITY Pool,IAMX,True,False,False,2300937323600,2313863333139,20046629923,1071,240,2624,3,0.99,340000000,20000000000,13855054158,1452906258429,1631842537,False,0.0004,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,,
0df0f6e5a3191520aa0a58268c38fe608d1d931766fc006635f3f2b1,pool1phc0dedrry2jp2s2tqngcw87vzx3mychvm7qqe3470etzsf3ph7,BROCK Pool,BROCK,True,False,False,2438994231165,2294343242569,20530013879,170,53,109,3,0,170000000,20000000000,31640655810,12333958746,1667165948,True,0.0231,0.0265,0.0269,0.0243,0.0177,0.0225,0.0274,0.0277,0.0269,,
297b5acd8b90df8a1bfd98aa1a61f323b87fead4b8a2b55f2fb83ce6,pool199a44nvtjr0c5xlanz4p5c0nywu8l6k5hz3t2he0hq7wvljnsrt,AdaLoop,ALoop,True,False,False,2287707310109,2294035265492,25457484731,149,216,1188,3,0,170000000,25000000000,542917332633,64113238422,1622966557,True,0.0321,0.0290,0.0350,0.0214,0.0236,0.0209,0.0239,0.0196,0.0237,,
932a460e99687c00e8afbda204f1aedb9479a9c4448c4bf738058590,pool1jv4yvr5edp7qp690hk3qfudwmw28n2wygjxyhaecqkzeqh0wlem,CardanoWeed,WEED,True,False,False,2702085296277,2276269222669,13083847058,463,211,520,3,0,340000000,10000000000,192984108634,74020000000,1628024917,False,0.0278,0.0004,0.0101,0.0073,0.0174,0.0145,0.0125,0.0201,0.0183,cardano420.com/,1.0
37e0b7c9c58753b14707dd34267ebbd50917e9b80d4f76da07e0e1b8,pool1xlst0jw9safmz3c8m56zvl4m65y306dcp48hdks8ursmsz2awm2,Optimistic Olive Hypatia,OOH,True,False,False,2263477468061,2263477468061,0,4,200,8694,5,0.05,340000000,0,4283090246895,292561019298,1647861617,False,0.0321,0,0,0,0.0172,0.0172,0.0202,0.0204,0.0276,,
40960205ad46c9883d32eaf4ab512ab2ea2962d5fd52a4a470df5125,pool1gztqypddgmycs0fjat62k5f2kt4zjck4l4f2ffrsmagj2w8zkq3,SGEN Stake Pool,SGEN,True,False,False,2260276727338,2261698333134,220414017845,8,155,362,2,0.01,340000000,100000000000,114248513855,53174025319,1647048628,False,0.0177,0.0352,0.0413,0.0354,0.0256,0.0159,0.0225,0.0191,0.0161,,
9e111a78364194546a43772762d42e366af2d96620dc783edad31d6c,pool1ncg357pkgx29g6jrwunk94pwxe409ktxyrw8s0k66vwkc4qdgnu,Bring ADA around the World,BIMI1,True,False,False,2263455031822,2257121040861,96498846827,38,196,443,4,0.01,340000000,25000000000,137617411765,67350074776,1625227900,False,0.0214,0.0233,0.0176,0.0117,0.0158,0.0188,0.0166,0.0177,0.0199,,
db49cc2df6435f7c4a53cf4a52ef3469801c847521dbcac379427716,pool1mdyuct0kgd0hcjjnea999me5dxqpepr4y8du4smegfm3vlr37w5,AdaYield Stake Pool,AY1,True,False,False,2261924036643,2252395388687,100685434395,359,184,777,3,0,340000000,100000000000,294074277511,61687062199,1654719527,False,0.0270,0.0120,0.0121,0.0119,0.0155,0.0206,0.0181,0.0193,0.0216,,
40fd2f82c5b6eeee096d761c9d4c8352f3901467bd49a5658f30c6c2,pool1gr7jlqk9kmhwuztdwcwf6nyr2teeq9r8h4y62ev0xrrvyvwly64,NEWMX Stake Pool,NEWMX,True,False,False,2276828348401,2251754845913,10000000000,896,197,1978,2,0.05,340000000,10000000000,532453408425,509556547451,1661876297,False,0.0177,0.0462,0.0231,0.0155,0.0099,0.0159,0.0148,0.0147,0.0162,newm.io,1.0
fec57159acb5f5ee9ef2c64dfbf656b1d3eb094b4c6891cb8bd60790,pool1lmzhzkdvkh67a8hjcexlhajkk8f7kz2tf35frjut6creqs2kedg,HRDIB,HRDIB,True,False,False,2247145250136,2247145250136,16124244827,2,201,478,3,1,340000000,500000000,0,224651787381,1651065075,False,0.0002,0,0,0,0,0,0,0,0,,
28c5a664f316b8c017c4805d78a58bf39f16c2509ed2bd37878dd8bc,pool19rz6ve8nz6uvq97yspwh3fvt7w03dsjsnmft6du83hvtc324dus,Dot Stake Pool,DGK,True,False,False,2224811773601,2225167109217,50783632736,9,230,514,4,0.05,340000000,50000000000,174745089294,86714232838,1631583599,False,0.0215,0.0005,0.0005,0.0003,0.0079,0.0098,0.0087,0.0122,0.0142,,
744c4814bd39b6ec3a19aac0106c800089619138abbd86325c8664f6,pool1w3xys99a8xmwcwse4tqpqmyqqzykryfc4w7cvvjusej0vnxdlrf,Socious THANK Pool,THANK,True,False,False,2131313092920,2211404743171,97116879,28,9,18,2,0.9999,2000000000,0,0,4651954374,1744624438,False,0,0,0,0,0,0,0,0,0,socious.io,1.0
4dbdfb68de96a563719f7df2b3cf7c98fb547a3e7edca2a547d35852,pool1fk7lk6x7j6jkxuvl0het8nmunra4g7370mw29f286dv9ylegutq,Wish Pool,WISH,True,False,False,126334246793,2204417388465,69449668072,64,141,671,0,0.019,340000000,31000000000,369200547369,55560516554,1616509728,False,0.0357,0,0,0,0,0,0,0.0101,0.0059,,
b2b123d15cdb0144d15e3179e0d0fb9ff2b688ca2a075cd66165678d,pool1k2cj852umvq5f527x9u7p58mnletdzx29gr4e4npv4nc6m3hch9,₳da Forever Pool [₳4EVR],A4EVR,True,False,False,2189200093739,2189200093739,151930169280,15,70,150,4,0,340000000,125000000000,33094366981,23120000000,1712792671,False,0.0142,0,0.0003,0.0044,0.0065,0.0074,0.0102,0.0141,0.0144,,
093281f3d46eaa6422b2b9e257d67059d303805adb166073ab656a3b,pool1pyegru75d64xgg4jh83904nst8fs8qz6mvtxquatv44rkartevc,IBEX2 ADA Pool,IBEX2,True,False,False,2180014055534,2181694676142,32116193,15,302,2269,2,0.024,340000000,5000000,1172358034483,132257788830,1615467259,False,0.0341,0,0.0061,0.0121,0.0102,0.0174,0.0215,0.0197,0.0222,ada.ibexpool.com,1.0
cb0e97271899d0378b028f08183d6fde0794e3502d1d2c6bb96c668c,pool1ev8fwfccn8gr0zcz3uyps0t0mcrefc6s95wjc6aed3ngc86y5rk,Zeitgeist Cardano Pool,ZEIT,True,False,False,2178186291550,2179252220902,78442900778,248,286,881,3,0.009,340000000,31000000000,419022217136,100406204668,1605719814,False,0.0326,0.0244,0.0184,0.0125,0.0105,0.0095,0.0084,0.0128,0.0168,,
ee9ef63e4d50a24ecba269de1bfe71c9b36e6f7e4534d2919f1df4c3,pool1a600v0jd2z3yajazd80phln3exekumm7g56d9yvlrh6vx8dx2fc,POP3,POP3,True,False,False,2163032770847,2164098777573,66542491574,64,347,4614,1,0.05,340000000,50000000000,3670678919275,310624174316,1596064451,False,0.0458,0.0234,0.0116,0.0118,0.0100,0.0129,0.0145,0.0166,0.0168,popool.net,2.0
9d520aa1da84c4096431093f23b71aef7b53227e3a3f43da3a7b40d7,pool1n4fq4gw6snzqjep3pylj8dc6aaa4xgn78gl58k360dqdw6a58g8,Cafe Pepe,PEPE,True,False,False,2162220666042,2162575990807,158794206968,44,272,897,1,0.0369,340000000,42000000000,398224271762,107073401121,1615774908,False,0.0273,0.0005,0.0064,0.0044,0.0023,0.0041,0.0143,0.0136,0.0159,,
c5e367e5fe6dc0ee6cf5f43af56099c0c2f7bfbaca1a639522a0c5d5,pool1ch3k0e07dhqwum847sa02cyecrp000a6egdx89fz5rza230jhlp,Mission Zambia Stake Pool,ZAM,True,False,False,2132539271996,2142222876408,7002477384,69,44,112,2,0,170000000,5000000000,32599585657,7140000000,1685760382,True,0.0212,0.0064,0.0250,0.0188,0.0188,0.0235,0.0213,0.0215,0.0213,,
3635fed04554336e1f58a8db3e30d26e229b9c2d5f67f419a4297069,pool1xc6la5z92seku86c4rdnuvxjdc3fh8pdtanlgxdy99cxjrkhzkd,LEO7 Pool,LEO7,True,False,False,2139714884124,2139714884124,50098496460,5,266,6972,0,0.2,340000000,50000000000,3593760905928,986407240463,1606736041,False,0.0315,0,0,0,0,0,0,0,0.0051,staking-fm.site,10.0
9dda57fac3474adbe8b64be48aafeff6aa31f59909231f202b642d33,pool1nhd907krga9dh69kf0jg4tl0764rravepy337gptvsknxyyx94k,TOPO⚡ Pool,TOPO⚡,True,False,False,2025783534817,2097809604860,95006671869,836,295,1159,0,0.01,170000000,95000000000,582775835446,89569219587,1596282711,True,0.0341,0.0193,0.0258,0.0171,0.0244,0.0253,0.0221,0.0199,0.0204,topopool.com,0.0
827c7aa359964ec100a9a3b943c73c1dd2056725b8897fd744c8adc0,pool1sf784g6eje8vzq9f5wu583eurhfq2ee9hzyhl46yezkuqqtmw07,🌌 NOVApool.io,NOVA,True,True,False,2068694852005,2094253784455,12012620012,349,243,679,2,0.01,170000000,10000000000,277719744999,65545155550,1596139671,False,0.0266,0.0190,0.0095,0.0063,0.0126,0.0171,0.0187,0.0211,0.0188,,
3866bed6c94a75ab0290bc86d83467c6557cf2275e8d49b3d727c78c,pool18pnta4kfff66kq5shjrdsdr8ce2heu38t6x5nv7hylrcc0hpksk,SOUL Cardano Pool,SOUL,True,False,False,2087805436684,2088895218010,1195867444772,31,232,499,1,0.01,340000000,1100000000000,169932520474,79943317387,1623348763,False,0.0240,0.0130,0.0068,0.0214,0.0129,0.0130,0.0130,0.0142,0.0196,,
bd50ebea27a9e846bcd873c361ecb1a4d9baf738040d232882109fcd,pool1h4gwh638485yd0xcw0pkrm935nvm4aecqsxjx2yzzz0u6dfj73q,SEBA Pool,SEBA,True,False,False,2090141069647,2081856162752,46862410,71,129,467,1,0.25,340000000,0,606442160681,130740944901,1626843157,False,0.0297,0.0098,0.0241,0.0193,0.0130,0.0095,0.0100,0.0119,0.0127,,
7d6ff70ec53e7577fb2fa11d9cc5779c7c56b77b4b332c9dbac7181a,pool104hlwrk98e6h07e05ywee3thn379ddmmfveje8d6cuvp54zcah6,ADASTATS StakePool,ADASC,True,False,False,2090434356457,2081855774415,444894038849,16,66,142,0,0,340000000,100000000000,32997692204,22100000000,1693157493,False,0.0121,0.0385,0.0321,0.0212,0.0170,0.0107,0.0122,0.0114,0.0133,,
dc508ac7975e573adf6ef17873c74d200e0cd71931c139eb76853281,pool1m3gg43uhtetn4hmw79u8836dyq8qe4cex8qnn6mks5egza7n6tp,The Summoning Pool,SUMN,True,False,False,2098948581601,2081532575819,3092088853,1920,289,1407,2,0.0199,340000000,1000000000,637769108266,110527290903,1618192582,False,0.0309,0.0135,0.0136,0.0135,0.0090,0.0079,0.0123,0.0114,0.0146,,
2c46dc5e913171488f695fc081494a66c5a71c47bdf8b562c26a8599,pool193rdch53x9c53rmftlqgzj22vmz6w8z8hhut2ckzd2zej45zpap,Alleycat Stake Pool,ALLEY,True,False,False,2058064415087,2052765057381,10000000000,87,78,219,2,0.01,170000000,10000000000,71379586301,13811005885,1620575083,False,0.0220,0.0319,0.0255,0.0192,0.0236,0.0220,0.0187,0.0212,0.0218,,
5370e250fa08c07881085a59d339a1240ad7561f513b71b64491a001,pool12dcwy586prq83qggtfvaxwdpys9dw4sl2yahrdjyjxsqzcq84rk,Right Stake Pool,RIGHT,True,False,False,2050248959638,2050604240440,26824796779,30,239,488,3,0,170000000,10000000000,176405932207,66810620901,1618018913,False,0.0262,0.0066,0.0067,0.0067,0.0153,0.0125,0.0127,0.0192,0.0206,,
7c5ec13dc6be50f6b3a319efbcf599f8602d868a07310d1f1e760bc4,pool1030vz0wxheg0dvarr8hmeavelpszmp52qucs68c7wc9uga6n6e4,ROMER,ROMER,True,False,False,2035705361353,2029776175746,77831976731,1548,274,1123,4,0.01,340000000,50000000000,585029614604,98465241783,1609711716,False,0.0341,0,0.0003,0.0089,0.0111,0.0128,0.0152,0.0136,0.0143,,
3df201c968cab3b4aaf98576d3587ed10a51097605aa05c8656f3ef6,pool18heqrjtge2emf2hes4mdxkr76y99zztkqk4qtjr9dul0vuur0yu,RX-78,RX78,True,False,False,2026583087027,2027638586099,89080291937,24,266,639,4,0,170000000,10000000000,282573560702,73679056596,1599307199,True,0.0316,0.0328,0.0263,0.0241,0.0258,0.0257,0.0262,0.0244,0.0271,,
159bd971439653da2b97d12facae06ff5e6d7410d074edaab425202b,pool1zkdaju2rjefa52uh6yh6etsxla0x6aqs6p6wm245y5szk7k3msd,A3C Pool,A3C,True,False,False,1782155715687,2018403986936,15004047925,647,246,753,1,0.025,340000000,15000000000,292895889530,90480536573,1620216539,False,0.0273,0.0293,0.0153,0.0157,0.0108,0.0196,0.0182,0.0194,0.0186,,
0a744b89a32b0385d0788b56ec8e1fafc9c47c277feb2c6bd64a8125,pool1pf6yhzdr9vpct5rc3dtwersl4lyuglp80l4jc67kf2qj29xjg2u,TAVN Viet Nam Stake Pool,TAVN,True,False,False,2041119518911,2018355290237,4059888187,816,295,711,1,0.01,340000000,1000000000,324896513920,103105174942,1596086291,False,0.0286,0.0509,0.0445,0.0382,0.0306,0.0214,0.0183,0.0155,0.0131,,
401feba77cfff595c06a8fe3ac31c84d89bd4813a814d15182a92b5d,pool1gq07hfmull6etsr23l36cvwgfkym6jqn4q2dz5vz4y446yat70t,Milkomeda,MKM,True,False,False,1968229646613,1972271249681,0,2,73,205,0,1,340000000,0,0,89273970391,1691606194,False,0.0005,0,0,0,0,0,0,0,0,,
683e89fa1bcde139504b11fbfd914f8ebe9b8db2678b3da0abdcb2f1,pool1dqlgn7smehsnj5ztz8almy2036lfhrdjv79nmg9tmje0zzt620h,Proof of Africa - Enabling Web3 in Africa,POA,True,False,False,1964136498497,1965557621566,10015643313,398,329,1384,2,0,340000000,10000000000,788796946461,133874324206,1596807871,False,0.0388,0.0410,0.0411,0.0275,0.0230,0.0174,0.0155,0.0146,0.0155,poapool.com,0.0
603749d1b47c79cdf3072c284abb9810dd98afe827d6ae2b92f115ed,pool1vqm5n5d503uumuc89s5y4wuczrwe3tlgylt2u2uj7y276avr5pl,Bio Pool,BIO,True,False,False,1965457198426,1964176624887,34507980251,811,276,1990,2,0.03,340000000,1000000000,1047295687082,124158824953,1613756283,False,0.0362,0.0133,0.0133,0.0133,0.0199,0.0165,0.0168,0.0142,0.0208,,
e7234026db910ce0ee214056940de0474b252456c3d70907f831eaf3,pool1uu35qfkmjyxwpm3pgptfgr0qga9j2fzkc0tsjplcx840x295xj9,CheapStaking #2 - PublicPrivate,CHEAP,True,False,False,1955333407668,1954945571954,97330751838,56,316,1167,7,0.009,500000000,10000000000,527348597493,156212008120,1608000091,False,0.0313,0,0,0,0.0036,0.0063,0.0085,0.0115,0.0133,cheapstaking.com,1.0
c0c231446dc398936f0f85506072f10641b861ce5012c0fcb1051442,pool1crprz3rdcwvfxmc0s4gxquh3qeqmscww2qfvpl93q52yyn7agsc,1PCT Pools at 1-PCT.com,WOW,True,False,False,1974676435773,1954676245412,50004822319,52,309,1010,0,0.01,340000000,50000000000,589747028701,110689407745,1596106911,False,0.0343,0,0.0068,0.0047,0.0092,0.0102,0.0105,0.0153,0.0147,,
d04e478446390de60b5905a0e29a57bc562c936c3620b1a1763cf0ef,pool16p8y0pzx8yx7vz6eqksw9xjhh3tzeymvxcstrgtk8ncw75356yw,Midnight! ✅ · 0% Fees! ✅,ZPCT,True,False,False,1710415968278,1948329380540,54604957893,94,31,45,3,0,170000000,1000000000,10381526853,5440000000,1628708399,False,0.0143,0,0.0115,0.0101,0.0217,0.0155,0.0176,0.0179,0.0156,,
cd0b7a6e8c22110113a9cffc266270e916a6e7ce2189917c70deebdd,pool1e59h5m5vyggszyafel7zvcnsayt2de7wyxyezlrsmm4a679q3zr,Iagon liquidity stake pool 2,IAGL2,True,False,False,2129821093589,1944276672717,12254616,425,102,785,1,0.99,340000000,10000000,2976707812,326241912660,1704388218,True,0.0008,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,iagon.com,2.0
9e5dbc61ade8b23176636e739fb056d30572c1669d2671f590b83afa,pool1newmccddazerzanrdeeelvzk6vzh9stxn5n8ravshqa05n0t83u,NEWMC Stake Pool,NEWMC,True,False,False,1981465369291,1920737681093,10012111100,2017,137,2387,2,0.9999,340000000,10000000000,18131956867,1074059782449,1686054624,False,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,newm.io,2.0
46ebbc0d27d9169cae12d12dcf8f6cacbcf27937c67ae4350abbcaba,pool1gm4mcrf8mytfetsj6ykulrmv4j70y7fhceawgdg2h09t5rtt7cf,ALTZ,ALTZ,True,True,False,1889822510879,1918843790063,1079909839023,61,303,816,3,0.02,170000000,1000000000000,356740125222,93280765243,1596095711,False,0.0315,0.0346,0.0171,0.0138,0.0197,0.0162,0.0169,0.0207,0.0229,,
2375efb30fae44b70c33ca4178a2ad811bbc89c81a358cd6dbf28ecd,pool1yd67lvc04eztwrpnefqh3g4dsydmezwgrg6ce4km728v6sg8zwf,ADA Made in France,FRADA,True,False,False,1918510498275,1916573264117,87957002134,211,149,1090,1,0.02,170000000,50000000000,463871219888,42090424243,1662993076,True,0.0305,0,0.0102,0.0135,0.0123,0.0141,0.0155,0.0193,0.0224,,
39fca98bb733eea4fa54384c39d072cd9733cfa70d7bb63ce651a470,pool18872nzahx0h2f7j58pxrn5rjektn8na8p4amv08x2xj8qkht30g,Chunky Monkey 🐵🐵🐵,MNKY,True,False,False,1872255899799,1907821318870,273093007574,263,289,1406,1,0.01,340000000,208000000000,695481127513,104724470996,1596114671,False,0.0343,0.0150,0.0224,0.0150,0.0072,0.0097,0.0107,0.0154,0.0199,,
